epoch,train_loss,eval_loss,eval_prec1,eval_prec5
48,0.987041141527792,1.0103183103561402,79.48,94.98
49,0.9264441315137165,0.8267438430786133,79.78,94.93
50,0.9455654916953339,0.8273223810195923,79.78,95.12
51,0.9591330823878472,0.9178618869781494,79.58,95.06
52,0.947850257177359,0.9933243589401245,79.51,94.94
53,0.9221229806504238,0.9601963054656982,79.76,95.18
54,0.939055962872032,0.9582572420120239,79.66,95.16
55,0.9363796814570201,0.8086191577911377,79.71,95.1
56,0.971050019348553,0.8283205614089966,79.51,95.22
57,0.9583902914129513,0.8593416872024536,79.7,95.16
58,0.9093425837887997,0.9244675972938537,79.52,95.11
59,0.9853147614589879,1.1330988834381104,79.52,94.93
60,0.9250634969253851,0.7895467108726502,79.78,95.18
61,0.9329818728428797,0.8607063350677491,79.67,95.17
62,0.9130507652741999,0.8278933411598206,79.68,95.03
63,0.8778224402940838,0.8006181026458741,79.68,95.03
64,0.9433253471299567,0.9358813286781311,79.36,94.94
65,0.9748771691577993,0.7800078653335571,79.67,95.14
66,0.9228786896823615,0.8583014664649964,79.45,94.84
67,0.9733546832421373,1.0057527177810668,79.37,94.93
68,0.9686352019120728,0.8678476692199707,79.47,94.89
69,0.9682612923306632,0.8362046248435974,79.37,94.95
70,0.9680485029856313,0.8970302236557007,79.15,95.01
71,0.9727196450155615,0.8238451026916503,79.23,95.05
72,0.9458346177231182,0.8857498458862305,79.33,95.08
73,0.9385284660014391,0.7765476926803588,79.57,95.04
74,0.9510009666659157,1.1059745632171631,79.09,94.84
75,0.9932785902205716,0.9393962047576905,79.19,95.1
76,1.0295180846268022,1.030973106765747,79.31,94.93
77,0.9066111344209706,0.890899747467041,79.4,94.94
78,0.9434165015683131,0.8991958053588868,79.11,95.01
79,0.9962688949574429,0.8610114349365234,79.16,95.07
80,1.0133012980699692,1.0255246881484985,79.19,94.98
81,0.9216708509148922,0.8542223352432251,79.29,95.1
82,0.9731456631467834,0.986383224105835,79.26,94.97
83,0.9794582017004566,0.9559237901687622,79.2,94.93
84,0.9655480711278476,0.8368037841796875,79.24,95.09
85,0.9101379162103663,1.0043347888946532,79.12,94.96
86,0.9234288864018975,0.8066562528610229,79.54,95.14
87,0.9893692694175106,0.9263834432601928,79.15,94.96
88,0.924050588966866,0.9692849399566651,79.2,94.91
89,0.9682090106335554,0.9757866943359375,79.39,94.99
90,0.9626341911364303,0.932510424041748,79.2,94.96
91,0.9994398622025906,0.8349117866516114,79.31,95.16
92,0.9005057781782101,0.819357852935791,79.53,95.17
93,1.0206165654863804,0.7624694884300232,79.27,95.1
94,1.0153612832463659,0.8327926651000976,79.6,95.19
95,0.9638666138816124,0.9383365753173828,79.1,95.05
96,1.0013738553040923,0.8490936977386475,79.42,95.12
97,0.9545060304421622,0.8268404756546021,79.31,95.05
98,0.957867429022905,0.8291457569122315,79.32,95.12
99,0.8969222454118057,0.9593200345993042,79.47,94.92
100,0.975034730115407,0.8514260034561157,79.44,94.97
101,0.9464722507646386,0.7924511438369751,79.5,95.13
102,0.8859621162851855,0.9783160514831543,79.41,94.88
103,0.8989826578756606,0.9348871614456177,79.24,94.91
104,1.0040699066391523,0.873620313835144,79.35,94.99
105,0.917789368533676,0.7554518447875976,79.71,95.04
106,0.8946315278889427,0.913133685684204,78.92,94.78
107,0.9917466235412679,1.1016271125793458,78.9,94.81
108,0.943955379844704,0.7874973161697387,79.66,95.17
109,0.9642843157816178,0.8633085041046142,79.51,94.99
110,0.9295811012921504,0.9393009706497193,79.32,94.89
111,0.8932700498785618,0.9297049354553223,79.25,95.01
112,0.9271995429708009,0.8456353469848633,79.32,95.07
113,0.9528270549452107,0.8894068965911865,79.3,94.9
114,0.9873638561093242,0.8067003034591674,79.28,94.96
115,1.0290748122483302,1.0236612968444825,79.43,94.74
116,0.9750847858537786,0.9598128824234009,79.28,94.95
117,1.0388136681135882,0.7803158372879029,79.43,94.91
118,0.9665824579272929,0.8650959390640259,79.36,94.99
119,0.9502431982209985,0.8524738874435425,79.36,94.98
120,0.9364267397342815,0.9001359836578369,79.42,95.04
121,0.9418000542819882,0.8590082357406617,79.5,95.07
122,0.9544177421687049,0.8515848054885864,79.57,95.1
123,0.916748663613265,0.785224471282959,79.44,95.09
124,0.9920310051909024,0.9054969673156739,79.28,94.89
125,0.9437622547283215,0.7696743087768555,79.49,95.12
126,0.8933708801407667,0.9855105899810791,79.22,94.89
127,0.9223410926196395,0.8796745094299316,79.18,94.82
128,0.9235687280567446,1.0568589775085449,79.23,94.85
129,0.9549916287772023,0.8045152034759522,79.34,95.03
130,0.9818879247055163,0.8035502799987793,79.42,95.04
131,0.9165271380952013,0.972047248840332,79.33,94.85
132,0.878434175737536,0.9439770771026611,79.2,94.95
133,0.9869530591135904,0.8616066513061523,79.41,94.99
134,0.9594531496760177,0.8475881454467773,79.4,94.99
135,1.0155113898933164,0.8446674200057983,79.23,94.95
136,0.9249173973647642,0.7892903621673584,79.51,95.01
137,0.9377045557666069,0.8688155637741088,79.38,95.05
138,0.9040426747556227,1.0259661432266236,79.21,94.74
139,0.974968206924452,0.76122027759552,79.71,95.11
140,0.09676557273702951,0.7670001237869263,79.91,95.38
141,0.09306151182337088,0.767717280960083,79.84,95.45
142,0.09405760090230522,0.7651123224258423,80.02,95.4
143,0.09487174454213104,0.7665281660079956,80.12,95.4
144,0.09863489262387634,0.7671906637191772,80.14,95.37
145,0.09414687887234816,0.7669783256530762,80.17,95.47
146,0.09364297854381395,0.763179426574707,80.28,95.32
147,0.09474557120157417,0.7630857082366943,80.28,95.42
148,0.09435914078114432,0.7663203020095826,80.23,95.41
149,0.09543328312501101,0.7661520310401917,80.28,95.4
150,0.09268231047901698,0.7652309230804444,80.08,95.44
151,0.09085427211280364,0.7665568965911865,80.26,95.45
152,0.09368252206627141,0.7648113215446473,80.09,95.33
153,0.09282791239618492,0.7672180577278137,80.26,95.47
154,0.09350792196473147,0.7650584018707275,80.22,95.47
155,0.09243377687340357,0.7656151626586915,80.25,95.47
156,0.09039909652077739,0.7675389770507812,80.2,95.52
157,0.09291616324502283,0.7652213994979858,80.33,95.33
158,0.09224792699616942,0.7649511581420898,80.19,95.41
159,0.09133024002388405,0.7645363140106202,80.3,95.54
160,0.09224647023117649,0.7686161369323731,80.44,95.49
161,0.09126204796011408,0.7681380979537964,80.31,95.48
162,0.09110328526487729,0.7672052442550659,80.18,95.49
163,0.09048257945594348,0.7688564189910889,80.01,95.47
164,0.09041705967026087,0.7686955745697022,80.21,95.51
165,0.09041241869311327,0.7678579953193665,80.34,95.49
166,0.09164399204348785,0.7645534498214722,80.23,95.43
167,0.09173513428044533,0.7647057145118713,80.15,95.47
168,0.09293987136453428,0.767838058757782,80.19,95.45
169,0.08860744492993923,0.7690814494132996,80.08,95.47
170,0.0903826472224255,0.7680916247367859,80.16,95.45
171,0.09258935749339996,0.771770110797882,80.05,95.46
172,0.09062918616165425,0.7682643814086914,80.32,95.51
173,0.09111399765432873,0.7674775997161866,80.19,95.46
174,0.0880092383194214,0.7696407592773438,80.2,95.45
175,0.09069197776604554,0.7672857639312745,80.07,95.51
176,0.08746281964525524,0.7685922876358032,80.11,95.49
177,0.09040055641482338,0.7667325710296631,80.23,95.51
178,0.09169990243092084,0.7677535713195801,80.11,95.41
179,0.08996097655745078,0.7711721420288086,80.13,95.42
180,0.08977795137562306,0.7642446952819825,80.18,95.49
181,0.09027421552683114,0.7695658451080323,80.28,95.47
182,0.09171875073990657,0.7696186880111694,80.23,95.5
183,0.08992061326125214,0.7646936883926392,80.29,95.45
184,0.09038321881837637,0.7740418863296509,80.19,95.36
185,0.08841020176032136,0.767003861618042,80.19,95.42
186,0.08920536226522602,0.768342790222168,80.29,95.45
187,0.08866574765968872,0.7669569744110107,80.24,95.43
188,0.09118081452790051,0.7680638957977295,80.17,95.43
189,0.09113727708403188,0.7674468406677246,80.35,95.44
190,0.09326885689274145,0.7680951661109924,80.2,95.4
191,0.09059461606869167,0.7676371848106385,80.23,95.43
192,0.08919163000568385,0.7667401302337646,80.45,95.37
193,0.09224205209412129,0.7719569770812988,80.09,95.33
194,0.09075616245729212,0.7667537334442138,80.22,95.43
195,0.09146636417290618,0.7683940542221069,80.16,95.51
196,0.09128797117253425,0.769452737045288,80.25,95.46
197,0.08790090472154825,0.7682426738739013,80.22,95.43
198,0.08930355091978738,0.7710216026306153,80.14,95.36
199,0.08906889707804032,0.767147979259491,80.1,95.51
200,0.08813342334709766,0.7676085872650147,80.2,95.49
201,0.09163662664372851,0.7693421020507812,80.23,95.51
202,0.09186830478463985,0.7688634336471558,80.27,95.46
203,0.09123602331104413,0.7675537309646606,80.16,95.46
204,0.08907110171533272,0.7703348644256591,80.14,95.45
205,0.09376739264106934,0.7671269794464112,80.23,95.32
206,0.08867089961692405,0.7687971182823181,80.05,95.54
207,0.09059998640139491,0.7694658948898315,80.25,95.41
208,0.0896201245916027,0.7655411626815796,80.35,95.47
209,0.0903009268122507,0.7696021091461182,80.29,95.36
210,0.0916518696444288,0.768257393360138,80.25,95.41
211,0.09147491632327533,0.7672573534011841,80.33,95.51
212,0.08878846382591087,0.7681795537948608,80.33,95.43
213,0.09000621008163225,0.7672324861526489,80.2,95.42
214,0.08983588017399272,0.7715161243438721,80.24,95.41
215,0.0921624225591728,0.7703835163116455,80.3,95.48
216,0.0893636302361873,0.7709171258926392,80.26,95.48
217,0.0900628302489597,0.7687941238403321,80.33,95.47
218,0.08879836360600785,0.7686035403251648,80.05,95.47
219,0.08738545588815105,0.7686032272338867,80.12,95.39
220,0.0857099954243964,0.7658037640571594,80.34,95.56
221,0.08910503701119661,0.7707954650878907,80.07,95.4
222,0.090941348164396,0.7713505356788636,80.07,95.5
223,0.08993267105765898,0.7664177164077759,80.2,95.46
224,0.09138882636222583,0.7691466751098632,80.21,95.54
225,0.08797060898606511,0.7696738368988038,80.25,95.51
226,0.08994637124440734,0.7710914517402649,80.26,95.45
227,0.089848890614418,0.7683308815956116,80.25,95.39
228,0.08683203589099622,0.7713412815093994,80.15,95.43
229,0.09064657320286339,0.7697597263336181,80.15,95.5
230,0.08963481379761128,0.7646340965270996,80.3,95.39
231,0.09098970455984452,0.7674545304298401,80.26,95.46
232,0.0909508704070703,0.7692650091171265,80.19,95.44
233,0.09083179390193863,0.7665030227661133,80.24,95.48
234,0.08688263948076666,0.7693576363563538,80.07,95.4
235,0.09116566384380514,0.7672602763175964,80.3,95.5
236,0.0870797873287439,0.7701678407669067,80.3,95.43
237,0.09012981782763929,0.7689789468765259,80.15,95.4
238,0.08829286965456876,0.7646683428764344,80.16,95.43
239,0.09049482863973564,0.771440645980835,80.14,95.46
240,0.08880226584044064,0.7682850479125977,80.35,95.5
241,0.09060108539542223,0.7643176959991456,80.33,95.46
242,0.08624034627756907,0.7672465534210205,80.2,95.55
243,0.08810998548046423,0.7689758968353272,80.16,95.44
244,0.08689123995974182,0.765081603050232,80.31,95.47
245,0.08919032713667836,0.7684114679336548,80.1,95.47
246,0.08946677718058743,0.7667901243209839,80.2,95.41
247,0.09066780010731974,0.7684016143798829,80.27,95.47
248,0.08923671667424726,0.7670602752685547,80.27,95.45
249,0.08975259554256397,0.76651169090271,80.21,95.43
250,0.08694463550433917,0.7697955826759338,80.0,95.42
251,0.09150042877116368,0.7688925072669983,80.2,95.45
252,0.09233735874772224,0.7688685532569886,80.31,95.51
